Amount,PersonID,FamilySize,Distance,Duration,DirectVisits,OnlineVisits,Quantity,NumberofFrequentItems,TransactionMode,Area,Occupation
3125,C1104,2,6,261,11,9,365,11,2,Area1,2
5298,C1111,2,5,323,9,9,218,3,2,Area1,1
4375,C1117,2,6,355,11,11,1367,11,2,Area1,2
8702,C1124,2,4,189,22,18,267,12,2,Area1,3
3375,C1127,3,6,453,12,10,4036,12,1,Area1,1
9700,C1128,5,7,418,51,41,2947,51,1,Area1,1
3625,C1132,2,7,290,9,9,1233,8,2,Area1,3
2938,C1133,5,7,448,20,10,4788,20,1,Area1,2
3999,C1135,2,5,392,20,17,1065,19,2,Area1,2
4563,C1139,3,6,378,23,22,4183,23,1,Area1,2
2688,C1142,3,7,379,16,11,123,16,2,Area1,3
4563,C1146,2,7,437,28,18,357,28,2,Area1,3
6375,C1150,5,9,387,19,15,1712,15,2,Area1,2
3261,C1165,4,6,378,13,12,911,9,2,Area1,1
3680,C1166,3,5,384,19,16,1915,19,2,Area2,3
2903,C1167,2,5,398,12,12,240,12,2,Area2,3
2836,C1168,3,6,439,8,8,1628,8,2,Area2,3
2889,C1169,4,7,413,14,14,1324,14,2,Area2,2
3191,C1170,3,12,430,13,13,675,13,2,Area2,2
2666,C1171,5,9,346,12,12,1339,12,2,Area2,1
3225,C1176,4,8,379,14,14,2750,14,1,Area2,2
3226,C1189,2,4,230,13,13,756,13,2,Area2,2
3203,C1191,4,5,454,19,11,41,19,2,Area2,2
3361,C1195,3,10,195,10,10,338,10,2,Area2,2
3131,C1202,3,6,403,7,7,130,7,2,Area2,1
5586,C1203,3,7,403,17,17,3895,17,2,Area2,2
7748,C1205,2,6,378,29,29,5573,29,2,Area2,1
3492,C1206,2,3,301,17,17,57,17,2,Area2,1
3200,C1210,2,4,390,11,11,758,11,2,Area2,1
2562,C1211,4,7,463,8,8,2682,8,1,Area2,1
3393,C1212,4,6,455,10,10,813,10,2,Area2,1
4012,C1215,5,7,370,12,12,710,12,2,Area2,3
4538,C1216,2,5,304,9,9,1330,9,2,Area2,3
3077,C1221,3,7,228,6,6,1096,6,2,Area2,1
2778,C1227,4,8,377,8,8,1060,8,2,Area2,2
3055,C1232,2,5,321,13,12,5396,13,2,Area2,1
2540,C1233,2,7,182,8,8,333,8,2,Area2,3
2792,C1247,3,9,166,11,11,540,11,2,Area2,2
2576,C1255,3,7,294,11,11,1621,11,2,Area2,3
2944,C1257,2,7,229,7,7,1246,7,2,Area2,2
2761,C1258,2,7,204,11,11,1908,11,2,Area2,1
4070,C1259,3,6,234,12,12,315,12,2,Area2,2
4068,C1266,2,7,303,12,11,1749,12,2,Area2,3
3372,C1271,4,10,455,17,17,4599,17,2,Area2,1
2980,C1272,2,7,286,8,8,497,8,2,Area2,1
3769,C1275,2,6,383,13,13,249,13,2,Area2,3
4407,C1276,3,11,196,13,13,1138,13,2,Area2,1
3277,C1277,3,6,367,16,16,10,16,2,Area2,1
2776,C1278,2,6,272,5,5,768,5,2,Area2,2
3936,C1283,2,7,469,8,8,1767,8,2,Area2,3
4492,C1287,4,20,382,16,16,347,16,2,Area2,2
3042,C1293,4,6,249,13,13,3583,13,2,Area2,3
3334,C1296,3,6,388,14,14,158,14,2,Area2,3
3149,C1300,3,6,343,8,8,1835,8,2,Area2,3
2865,C1309,3,6,367,12,12,1728,12,2,Area2,3
3032,C1312,3,6,370,12,9,466,12,2,Area2,3
2543,C1319,4,8,331,13,11,188,13,2,Area2,1
2597,C1332,3,7,369,9,8,892,9,1,Area2,1
3522,C1341,3,5,388,14,13,5065,14,1,Area2,1
4353,C1342,2,4,468,21,15,1269,21,2,Area2,2
4063,C1350,2,5,372,26,21,124,26,2,Area2,1
3400,C1361,2,5,457,16,16,2556,16,2,Area2,1
3287,C1370,3,6,365,13,13,2424,13,2,Area2,1
3015,C1382,2,7,365,5,5,264,5,2,Area2,3
3130,C1389,2,5,431,13,13,1776,13,2,Area2,2
3200,C1390,2,5,238,15,15,1002,15,2,Area2,2
2922,C1395,4,8,363,8,8,750,8,2,Area2,1
2858,C1398,3,7,459,16,16,4413,16,2,Area2,2
2780,C1399,2,5,335,9,9,1582,9,2,Area2,3
2882,C1410,2,7,464,13,13,684,13,2,Area2,1
2542,C1414,3,5,454,6,6,749,6,2,Area2,2
5572,C1416,2,6,158,22,22,1070,22,2,Area2,3
4172,C1422,6,6,295,16,16,7097,16,2,Area2,3
2795,C1426,4,10,454,12,12,620,12,2,Area2,2
2753,C1427,3,20,334,9,9,264,9,2,Area2,3
4046,C1430,2,5,410,14,14,7809,14,2,Area2,1
6009,C1436,2,6,361,17,17,557,17,2,Area2,2
3133,C1442,2,5,332,10,10,831,10,2,Area2,3
4237,C1445,2,5,388,15,15,649,15,2,Area2,1
5052,C1448,4,5,392,21,21,582,21,2,Area2,3
4803,C1449,3,6,364,17,17,396,17,2,Area2,2
2883,C1450,2,3,435,10,10,1625,10,2,Area2,3
2539,C1458,2,4,442,9,9,468,9,2,Area2,1
3684,C1459,4,6,425,19,19,2590,19,2,Area2,2
4707,C1463,3,5,293,15,14,2434,15,2,Area2,3
4616,C1465,2,5,419,17,17,3419,17,2,Area2,1
4552,C1466,3,6,380,11,11,1528,11,2,Area2,2
2718,C1470,3,7,363,12,12,2481,12,2,Area2,2
12225,C1477,3,4,446,49,49,11311,49,2,Area1,2
2563,C1478,2,8,276,11,11,3223,11,2,Area1,2
2688,C1484,4,6,315,15,13,6168,15,1,Area1,3
2584,C1489,4,6,214,7,7,30,1,2,Area1,3
4137,C1492,4,9,348,14,13,901,11,2,Area1,2
3375,C1493,3,9,367,19,14,147,19,2,Area1,2
3250,C1501,2,7,357,1,1,0,0,2,Area1,3
3125,C1503,3,6,372,11,11,988,11,2,Area1,1
3063,C1504,4,7,372,11,11,3654,11,2,Area1,1
7875,C1507,2,3,349,29,29,58,29,2,Area1,1
2788,C1511,4,9,456,6,6,1570,6,2,Area2,2
4013,C1514,2,5,454,20,16,839,19,1,Area1,1
7906,C1521,4,6,352,36,28,987,33,2,Area1,2
2749,C1531,6,7,362,8,8,923,4,1,Area1,3
2875,C1532,4,7,445,16,15,6605,16,1,Area1,1
4499,C1539,3,5,470,24,19,3345,20,1,Area1,2
12437,C1541,4,7,239,39,40,3378,38,2,Area1,2
4062,C1544,3,8,356,14,15,375,13,2,Area1,3
3093,C1548,3,6,442,7,7,0,1,2,Area1,1
5873,C1561,3,8,298,13,9,434,8,1,Area1,1
10989,C1563,8,6,428,42,38,9538,42,2,Area2,1
5313,C1565,3,4,440,34,34,1851,34,2,Area1,1
4250,C1570,3,7,225,29,29,269,29,2,Area1,1
6969,C1573,4,7,471,29,25,5751,29,2,Area2,1
4509,C1575,3,6,469,26,23,2933,26,2,Area1,1
3313,C1578,2,6,104,12,9,744,12,1,Area1,1
3224,C1579,3,6,432,10,10,271,10,2,Area2,1
2750,C1582,4,8,450,21,16,9151,21,2,Area1,1
2813,C1587,2,3,320,19,15,9,19,2,Area1,1
3937,C1590,3,10,371,25,18,1804,22,2,Area1,2
3438,C1593,2,9,367,9,9,727,6,2,Area1,2
3188,C1608,5,8,442,26,19,1326,26,1,Area1,2
10023,C1619,3,6,324,30,29,3971,21,2,Area1,2
2766,C1621,2,6,456,10,10,1629,8,1,Area1,3
3625,C1626,2,5,213,11,10,212,11,1,Area1,3
2836,C1627,3,10,336,14,13,447,11,2,Area1,3
2938,C1628,3,7,342,15,15,1911,15,2,Area1,3
3794,C1636,2,8,175,6,14,242,0,2,Area1,2
3512,C1638,3,10,372,20,21,804,17,2,Area1,2
3950,C1639,3,5,377,25,20,3201,24,2,Area1,3
3312,C1640,2,4,337,16,16,266,15,2,Area1,1
2625,C1644,5,7,350,11,11,718,11,2,Area1,2
2625,C1647,2,5,413,9,9,419,9,2,Area1,3
5188,C1658,3,8,297,36,22,812,36,2,Area1,3
4397,C1660,3,6,369,12,13,893,8,2,Area1,3
6697,C1665,4,7,356,26,22,1445,19,1,Area1,3
3188,C1666,3,7,296,19,15,173,19,2,Area1,1
6375,C1672,3,8,133,9,9,1682,2,1,Area1,1
2813,C1674,2,6,245,12,12,1296,12,2,Area1,3
4500,C1677,4,8,371,20,20,3023,20,2,Area1,2
2688,C1695,3,8,428,9,9,3872,9,2,Area1,3
3137,C1697,2,7,364,10,10,86,9,2,Area1,2
3250,C1698,2,6,361,11,11,73,11,2,Area1,3
7500,C1700,3,18,436,26,26,10502,26,2,Area1,3
2648,C1710,2,5,147,13,13,90,10,2,Area1,3
3750,C1713,4,9,232,21,18,774,21,2,Area1,2
3631,C1716,2,8,334,9,9,1184,9,2,Area1,3
3992,C1718,2,5,435,15,13,987,10,1,Area1,3
4625,C1719,3,7,298,16,14,3610,16,2,Area1,2
3750,C1729,3,7,367,9,8,2227,7,2,Area1,1
4939,C1732,3,6,445,34,23,2144,34,1,Area1,3
3563,C1734,2,4,392,18,15,452,18,2,Area1,1
3175,C1740,4,8,272,14,10,690,14,2,Area1,1
8781,C1741,3,6,423,40,35,1831,39,2,Area1,3
2563,C1742,5,9,370,9,9,218,9,2,Area1,1
5719,C1747,3,8,462,26,20,2681,26,2,Area1,1
3125,C1751,2,5,217,12,12,703,12,2,Area1,2
8166,C1754,3,7,421,20,20,511,11,1,Area1,1
5375,C1762,2,7,460,13,13,663,13,2,Area1,2
14560,C1767,5,10,367,27,19,3040,17,1,Area1,2
2563,C1769,5,12,329,10,8,474,10,1,Area1,1
2813,C1775,3,6,471,14,14,2119,14,2,Area1,3
2574,C1778,3,5,196,11,11,51,8,2,Area1,1
3138,C1784,3,8,465,14,12,893,14,1,Area1,2
2751,C1789,3,5,372,22,22,3119,22,2,Area1,2
10688,C1792,4,9,416,55,51,5313,55,2,Area1,3
2625,C1798,2,7,394,10,10,340,10,2,Area1,3
3063,C1809,2,5,251,15,15,2056,15,2,Area1,2
2500,C1811,2,5,347,11,9,1916,11,1,Area1,2
3625,C1813,3,6,451,28,20,993,28,1,Area1,1
2750,C1814,3,9,270,13,11,854,13,2,Area1,1
6041,C1817,2,6,451,26,25,2035,26,2,Area1,2
3125,C1819,3,4,464,14,14,1713,14,2,Area1,3
2923,C1823,3,5,470,15,15,2196,15,2,Area2,1
3500,C1828,4,12,341,14,14,1809,14,2,Area1,3
2938,C1837,3,4,385,22,15,1337,22,1,Area1,1
4437,C1838,4,7,370,21,15,320,21,2,Area1,3
3438,C1841,2,5,441,9,9,2401,9,2,Area1,3
3125,C1844,2,5,418,21,16,638,21,2,Area1,1
2688,C1848,2,6,324,8,8,257,8,1,Area1,3
2875,C1849,2,9,309,10,10,1123,10,2,Area1,2
2563,C1851,3,8,269,17,17,653,17,2,Area1,2
2500,C1857,5,10,360,9,9,778,9,2,Area1,3
3038,C1865,3,9,419,16,16,3758,16,2,Area1,3
4608,C1870,3,7,376,7,7,769,2,2,Area1,1
7066,C1871,3,6,333,27,27,1225,23,2,Area1,2
2531,C1872,2,4,369,9,9,1134,9,2,Area1,1
5501,C1873,2,7,420,16,16,2016,16,2,Area1,2
2750,C1883,4,6,371,11,11,1964,11,2,Area1,2
2875,C1892,3,8,115,10,10,2871,10,2,Area1,1
4638,C1893,5,13,393,23,20,2459,23,2,Area1,1
2500,C1901,3,6,462,6,6,492,6,2,Area1,1
3188,C1902,4,7,205,15,12,206,15,2,Area1,3
4500,C1903,2,5,404,23,18,398,23,2,Area1,3
2563,C1904,3,8,397,12,11,938,12,2,Area1,2
4938,C1911,4,10,380,25,20,1185,25,1,Area1,1
5313,C1915,2,7,373,24,21,454,24,2,Area1,1
2625,C1924,3,9,366,13,9,2545,13,2,Area1,3
5748,C1929,4,8,372,11,11,480,2,2,Area1,3
3438,C1934,3,5,354,26,18,662,26,2,Area1,3
3250,C1940,2,4,406,19,13,3157,19,2,Area1,2
2987,C1946,2,6,319,7,7,270,3,2,Area1,3
3563,C1947,3,6,417,19,14,199,19,2,Area1,1
2750,C1952,3,4,388,14,10,218,14,2,Area1,1
2563,C1953,2,4,469,14,11,4679,14,2,Area1,1
2750,C1954,3,16,341,9,9,984,9,2,Area1,3
3688,C1955,4,7,404,12,8,1473,12,2,Area1,3
3100,C1964,3,6,440,16,13,1887,16,2,Area1,3
5516,C1965,4,7,314,20,15,1260,16,2,Area1,3
3000,C1973,3,5,224,9,9,0,9,2,Area1,3
5625,C1976,3,6,272,15,15,419,9,2,Area1,3
4688,C1983,3,6,384,17,14,964,17,2,Area1,1
7125,C1985,2,5,433,18,18,1474,18,2,Area1,2
3751,C1986,3,6,406,19,18,4186,19,1,Area1,3
9438,C1989,3,5,450,45,40,4646,45,2,Area1,3
3500,C1991,3,8,350,12,11,2921,12,2,Area1,2
5448,C2000,2,5,331,7,7,279,0,2,Area1,3
2878,C2001,3,7,132,8,8,365,8,2,Area2,3
2750,C2003,3,6,338,9,9,953,9,2,Area1,2
2500,C2005,3,8,371,12,11,1582,12,1,Area1,1
3250,C2006,3,5,236,1,1,0,0,2,Area1,1
2783,C2008,4,13,326,8,8,2,3,2,Area1,3
3750,C2010,3,8,383,33,21,1355,33,1,Area1,3
5249,C2013,2,7,399,18,15,528,11,2,Area1,3
3188,C2015,2,5,441,13,13,686,13,2,Area1,2
4000,C2018,3,7,355,13,13,693,13,2,Area1,2
5188,C2020,4,8,419,28,23,972,28,1,Area1,1
3750,C2035,3,5,369,34,18,1680,34,1,Area1,2
5250,C2042,4,5,446,47,35,1779,47,1,Area1,3
3125,C2055,2,4,284,12,12,168,12,2,Area1,2
8000,C2061,3,6,362,21,21,6395,21,2,Area1,1
2563,C2063,4,6,377,9,9,236,9,2,Area1,2
3063,C2069,3,8,104,13,11,369,13,2,Area1,1
4748,C2072,3,6,269,10,10,74,0,2,Area1,3
18870,C2074,6,9,381,22,27,122,8,2,Area1,1
11800,C2078,3,13,105,7,24,3,0,2,Area1,2
3813,C2083,3,6,458,13,13,4576,13,2,Area1,1
4188,C2094,3,6,304,14,14,1969,14,2,Area1,2
2936,C2104,4,8,351,7,8,334,2,2,Area1,3
4500,C2106,3,6,162,18,18,150,18,2,Area1,1
2625,C2111,5,12,235,13,13,1696,13,2,Area1,3
2750,C2115,3,6,443,10,9,1178,10,2,Area1,3
3438,C2117,3,7,238,14,13,1896,14,2,Area1,2
2813,C2121,4,8,368,10,8,3133,10,1,Area1,1
4563,C2124,3,8,389,15,15,774,15,2,Area1,2
3120,C2130,3,6,343,6,6,2467,3,2,Area1,2
2750,C2135,2,7,412,11,9,4521,11,1,Area1,3
3031,C2139,3,7,367,8,8,1614,8,1,Area1,2
2500,C2142,2,5,214,11,10,266,11,2,Area1,2
5606,C2143,2,6,455,17,17,1184,17,2,Area1,1
4875,C2149,2,8,217,14,14,1136,14,2,Area1,3
3000,C2159,2,5,414,13,13,220,13,2,Area1,3
5688,C2162,4,8,153,17,17,1654,17,2,Area1,3
5062,C2163,4,9,268,12,9,3618,8,2,Area1,1
3625,C2181,3,6,215,24,18,1607,24,2,Area1,3
5776,C2184,2,4,354,30,26,677,27,2,Area1,1
4449,C2200,3,6,463,9,9,4295,6,1,Area1,3
4625,C2204,2,8,440,14,14,5826,13,2,Area1,1
3188,C2209,5,22,196,15,15,173,15,2,Area1,3
14751,C2214,4,8,438,64,64,5951,64,2,Area1,1
4250,C2215,2,6,299,24,19,2448,23,2,Area1,1
2750,C2220,2,7,151,9,9,642,9,2,Area1,1
3813,C2225,2,4,335,24,18,0,24,2,Area1,2
6125,C2228,3,7,352,16,16,2823,16,2,Area1,1
2750,C2231,3,7,170,14,11,1969,14,2,Area1,1
5719,C2238,2,6,269,26,23,4503,26,2,Area1,2
2688,C2242,2,8,197,12,12,432,12,2,Area1,2
2750,C2243,3,7,247,13,8,1676,12,2,Area1,3
3125,C2249,2,6,367,15,13,1093,15,2,Area1,2
2688,C2255,3,7,439,11,11,952,11,2,Area1,2
3250,C2256,3,4,427,24,18,2014,22,1,Area1,2
3910,C2257,2,5,203,18,18,619,16,2,Area1,2
3938,C2263,2,5,387,14,14,295,14,2,Area1,3
4250,C2264,5,13,223,17,13,1283,17,2,Area1,1
2500,C2266,2,7,314,14,10,146,14,1,Area1,2
2813,C2280,4,7,191,14,14,204,14,2,Area1,3
7687,C2284,3,8,334,25,24,2913,21,2,Area1,2
5813,C2301,5,9,410,24,24,1397,24,2,Area1,3
6140,C2304,3,6,390,14,14,2854,11,2,Area1,2
3375,C2310,3,7,409,13,13,1102,13,2,Area1,3
6437,C2313,3,7,383,18,18,2399,17,2,Area1,3
4250,C2315,4,7,366,16,16,552,16,2,Area1,3
4750,C2318,3,8,451,31,17,691,31,1,Area1,3
2688,C2327,3,7,470,12,12,3378,12,2,Area1,3
2684,C2330,4,6,444,9,9,412,4,2,Area1,2
3834,C2331,2,6,239,22,13,602,18,1,Area1,1
2625,C2332,3,5,309,11,11,477,11,2,Area1,2
4735,C2343,4,7,458,15,13,6800,10,2,Area1,1
2500,C2345,3,8,261,9,8,1755,9,1,Area1,1
2585,C2356,2,4,359,13,13,337,7,2,Area1,2
2875,C2360,2,4,346,17,13,635,17,1,Area1,3
3549,C2363,4,7,367,11,11,1197,11,2,Area2,2
2625,C2370,2,5,354,11,11,202,11,2,Area1,1
2500,C2375,2,4,462,14,12,163,14,2,Area1,2
2700,C2378,4,10,363,13,9,141,11,2,Area1,1
3593,C2386,2,5,240,15,12,1581,12,2,Area1,3
6862,C2397,3,4,461,10,8,10,4,1,Area1,2
18339,C2399,3,6,415,68,68,2359,54,2,Area1,1
2625,C2400,2,9,180,10,10,1021,10,2,Area1,1
3688,C2403,4,9,231,14,14,537,14,2,Area1,2
3438,C2407,3,10,399,15,14,711,15,2,Area1,2
4265,C2421,2,4,366,3,3,0,0,2,Area1,1
2875,C2422,5,11,274,16,12,69,15,1,Area1,1
2688,C2424,3,7,177,16,10,243,16,1,Area1,2
3750,C2433,6,13,437,16,15,1970,16,2,Area1,3
6001,C2440,3,7,437,26,26,3036,26,2,Area1,3
3500,C2443,3,6,417,18,18,759,18,2,Area1,2
6125,C2446,4,5,406,12,12,171,6,1,Area1,1
8329,C2449,2,5,465,14,14,59,3,2,Area1,3
3625,C2457,3,8,203,18,14,481,18,1,Area1,1
2637,C2459,5,5,466,16,13,490,15,2,Area1,3
3462,C2463,3,5,451,12,11,820,10,1,Area1,1
3343,C2466,5,13,205,13,11,3902,11,2,Area1,1
3075,C2467,2,8,324,10,10,955,9,2,Area1,2
5423,C2469,3,7,443,20,19,2505,13,2,Area1,2
2750,C2470,2,5,180,11,11,1670,11,2,Area1,1
2850,C2471,3,5,405,16,12,3192,16,2,Area1,1
3563,C2472,3,6,390,18,14,1807,18,2,Area1,2
5106,C2473,2,7,427,20,20,885,20,2,Area1,3
3500,C2474,2,6,340,22,15,258,20,2,Area1,3
3562,C2477,3,8,407,15,15,5092,14,2,Area1,2
3750,C2480,5,9,193,22,19,1106,22,2,Area1,2
9132,C2487,3,6,249,16,16,2910,0,2,Area1,2
2500,C2489,3,7,371,13,13,687,13,2,Area1,3
4188,C2495,3,9,441,18,18,697,18,2,Area1,2
2625,C2500,3,10,350,11,8,1319,11,1,Area1,1
2563,C2504,3,11,395,13,13,741,13,2,Area1,3
3563,C2508,2,4,430,29,21,2521,29,2,Area1,1
5375,C2511,6,19,248,11,10,156,5,2,Area1,2
5125,C2517,2,5,152,20,18,1220,20,2,Area1,3
3025,C2518,2,6,361,11,11,586,11,2,Area1,2
2938,C2528,4,8,362,26,15,596,26,2,Area1,1
3767,C2547,3,9,344,10,10,419,2,2,Area1,2
4125,C2548,4,10,466,16,16,2818,16,2,Area1,1
5363,C2555,4,22,280,27,21,4316,27,2,Area1,2
7438,C2556,2,5,441,33,30,453,33,2,Area1,2
3502,C2559,5,7,433,31,27,2303,31,1,Area1,3
2938,C2561,3,7,366,7,7,112,7,2,Area1,1
4303,C2564,5,5,450,15,15,5508,15,2,Area2,1
3875,C2565,4,9,401,17,15,3740,17,1,Area1,3
3098,C2567,5,11,450,22,15,1548,22,2,Area2,2
4012,C2569,3,7,439,19,15,1917,17,1,Area1,2
3625,C2571,3,8,128,15,15,211,15,2,Area1,3
5887,C2575,3,7,190,12,11,1261,6,1,Area1,2
2625,C2578,5,10,377,10,9,43,10,2,Area1,3
2766,C2580,5,14,194,13,10,308,11,2,Area1,2
2630,C2585,2,5,376,22,14,527,19,2,Area1,1
2860,C2588,4,13,454,13,10,409,11,2,Area1,2
3731,C2591,2,8,210,16,16,392,15,2,Area1,1
3500,C2595,3,6,215,12,10,2300,12,2,Area1,1
4250,C2597,3,8,336,17,17,5035,17,2,Area1,3
2657,C2603,3,7,350,19,19,4085,19,2,Area1,3
5625,C2604,4,9,279,21,20,430,21,2,Area1,1
2563,C2605,2,8,381,8,8,495,8,2,Area1,2
3500,C2607,5,5,167,13,13,1579,13,2,Area1,2
3875,C2623,3,5,397,17,17,5932,17,2,Area1,2
7074,C2624,2,7,371,19,19,624,15,2,Area1,3
4875,C2625,2,6,383,27,24,846,27,1,Area1,3
8187,C2637,3,8,434,17,17,2777,13,2,Area1,3
2500,C2638,2,8,299,9,9,1201,9,2,Area1,2
2513,C2639,2,4,305,14,14,836,12,1,Area1,3
2905,C2644,3,11,432,11,11,239,10,2,Area1,2
3075,C2650,3,7,286,13,13,2354,11,2,Area1,2
2750,C2651,3,8,376,12,11,438,12,2,Area1,3
6437,C2656,4,7,443,9,8,8082,7,1,Area1,1
3188,C2660,5,9,400,18,13,1893,18,1,Area1,3
3438,C2663,2,7,403,8,8,1179,8,2,Area1,1
3313,C2667,2,5,360,15,15,844,15,2,Area1,2
3188,C2672,3,8,366,13,11,1247,13,2,Area1,3
6829,C2673,3,6,316,12,12,86,6,1,Area1,2
8211,C2677,3,8,431,17,17,347,8,2,Area1,1
3500,C2679,3,7,404,10,10,3105,10,2,Area1,3
3063,C2688,4,11,311,17,15,1723,17,2,Area1,2
2916,C2689,3,6,395,15,15,823,15,2,Area2,1
6063,C2699,3,8,462,27,27,3151,27,2,Area1,1
2500,C2702,3,6,379,18,18,573,18,2,Area1,3
2926,C2705,4,9,281,10,10,698,5,2,Area1,2
5199,C2708,3,9,446,20,19,992,17,2,Area1,2
10188,C2710,3,11,356,45,34,1547,45,2,Area1,3
3750,C2719,5,7,347,13,13,1161,13,2,Area1,3
2938,C2720,3,7,219,15,15,653,15,2,Area1,3
2875,C2722,3,23,187,10,9,731,10,1,Area1,3
8562,C2725,2,8,270,19,16,118,11,2,Area1,3
3385,C2727,2,9,335,12,12,181,12,2,Area2,2
2875,C2732,3,8,320,14,12,194,14,2,Area1,1
2500,C2735,3,8,244,12,10,1660,12,1,Area1,2
3250,C2736,2,4,138,12,12,1206,12,2,Area1,2
3625,C2740,3,7,389,8,8,3429,8,2,Area1,1
2897,C2744,4,8,331,11,9,481,7,1,Area1,3
2937,C2750,2,5,304,10,10,1146,9,2,Area1,2
7437,C2752,3,8,450,41,36,3589,39,2,Area1,3
2625,C2753,3,6,416,11,10,2836,11,2,Area1,3
3250,C2757,4,7,341,14,9,28,14,1,Area1,3
4500,C2758,4,10,394,6,6,888,0,2,Area1,1
3012,C2759,3,23,262,10,9,465,8,2,Area1,2
2500,C2764,2,9,298,8,8,221,8,2,Area1,2
2569,C2776,2,6,402,21,14,2917,21,1,Area1,1
3369,C2787,3,6,462,13,12,770,13,2,Area1,1
3063,C2804,3,7,437,8,8,952,8,2,Area1,2
5375,C2806,3,5,456,36,25,3403,36,2,Area1,3
2625,C2807,3,6,402,10,9,2657,10,2,Area1,3
3588,C2811,5,9,463,19,19,2211,19,2,Area1,3
2501,C2813,3,6,368,15,15,3866,15,1,Area1,2
2563,C2814,3,5,370,12,10,1084,12,1,Area1,2
6500,C2816,3,7,395,18,18,961,18,2,Area1,1
6638,C2818,3,6,106,16,16,375,8,1,Area1,3
2563,C2825,2,5,404,8,8,901,8,2,Area1,1
3688,C2826,3,5,237,18,18,1757,18,2,Area1,1
7528,C2837,3,6,343,24,24,626,24,2,Area1,2
7566,C2838,3,5,470,29,27,3179,21,2,Area1,3
2812,C2839,3,7,345,9,11,2712,7,2,Area1,2
2668,C2841,3,6,270,10,10,836,8,2,Area1,3
4253,C2850,3,7,470,21,21,468,21,2,Area1,1
5500,C2853,3,11,358,19,19,3299,19,2,Area1,1
3063,C2855,3,7,367,20,17,943,19,2,Area1,2
3311,C2859,3,10,326,12,10,776,6,2,Area1,1
2625,C2863,4,6,421,27,18,6865,27,1,Area1,2
3375,C2865,5,12,441,14,11,825,14,2,Area1,2
3782,C2871,4,7,380,17,16,931,17,1,Area1,1
5688,C2873,2,9,103,31,25,1040,31,1,Area1,2
3750,C2880,3,8,119,15,12,235,15,2,Area1,2
2525,C2882,3,7,203,11,11,568,11,2,Area1,3
6125,C2886,3,8,337,41,25,321,41,2,Area1,3
3249,C2889,4,7,270,8,9,863,2,2,Area1,3
6188,C2896,3,8,380,23,23,4595,23,2,Area1,2
4444,C2919,3,7,140,14,14,1076,8,2,Area1,3
2557,C2921,2,5,426,12,11,5917,12,1,Area2,3
12543,C2923,5,8,392,36,32,23746,29,2,Area1,2
3444,C2926,3,7,353,19,16,520,19,2,Area1,3
3000,C2937,5,14,422,18,15,994,18,2,Area1,2
2688,C2941,4,15,239,12,12,999,12,2,Area1,1
2813,C2944,2,6,448,10,10,649,10,2,Area1,3
3125,C2949,3,4,345,10,9,287,10,2,Area1,3
3250,C2954,5,5,442,13,13,2242,13,2,Area1,3
3438,C2969,3,7,244,10,10,4234,10,2,Area1,3
7836,C2974,3,6,396,37,36,975,31,2,Area1,2
3000,C2975,6,23,326,10,10,1433,10,2,Area1,1
3750,C2980,3,8,366,28,21,1481,28,1,Area1,2
10312,C2981,3,8,334,26,22,1470,20,2,Area1,1
2592,C2987,3,6,107,9,6,826,6,1,Area1,2
3563,C2993,3,8,374,20,16,1940,20,2,Area1,3
2700,C2996,5,8,200,10,8,4073,9,1,Area1,2
4188,C2998,3,8,315,16,16,1170,16,2,Area1,2
3875,C3000,2,6,369,17,17,1033,17,2,Area1,3
3963,C3006,2,5,240,18,18,758,18,2,Area1,1
2950,C3015,3,8,244,15,12,316,15,1,Area1,3
4563,C3016,4,8,343,23,22,2754,23,2,Area1,3
7625,C3017,6,9,400,22,21,2146,18,2,Area1,1
4875,C3018,3,8,214,16,13,724,16,2,Area1,3
5300,C3019,4,10,389,19,19,1821,19,2,Area1,1
3153,C3020,2,7,346,13,12,191,10,1,Area1,3
3031,C3021,3,4,459,20,16,2220,19,2,Area1,2
2625,C3022,2,6,450,9,9,223,9,2,Area1,2
2750,C3024,4,8,386,11,10,1292,11,2,Area1,3
3191,C3027,3,5,412,10,10,1452,5,2,Area1,1
3625,C3029,4,8,362,28,20,3051,28,2,Area1,1
3000,C3031,4,9,381,10,10,2083,10,2,Area1,3
6875,C3033,2,8,447,21,21,982,21,2,Area1,3
4031,C3034,3,5,458,29,21,2112,28,2,Area1,1
3750,C3040,4,6,396,16,16,742,15,2,Area1,2
3000,C3048,5,11,394,20,20,1825,20,2,Area1,3
3216,C3052,2,7,323,13,11,454,10,2,Area1,3
5975,C3070,4,11,392,18,18,560,18,2,Area1,2
2749,C3078,3,6,303,8,8,1976,4,2,Area1,2
3438,C3079,3,5,251,14,14,3376,14,2,Area1,3
3188,C3080,4,5,371,25,21,3087,25,1,Area1,1
4250,C3081,2,6,423,28,20,1429,28,1,Area1,2
4563,C3085,3,7,213,16,16,416,16,2,Area1,2
7312,C3095,2,5,445,31,31,1358,31,2,Area1,3
3125,C3096,2,5,184,16,10,11,16,2,Area1,2
9029,C3097,3,6,305,32,31,1741,23,2,Area1,2
4813,C3101,2,4,414,24,21,971,24,2,Area1,1
3071,C3109,5,7,373,7,7,283,2,2,Area1,2
2500,C3111,2,8,314,9,9,959,9,2,Area1,2
